what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340862266648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862268484
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340862276587
opened,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340862276807
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340862276832
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340862276846
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340862279164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340862281287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862293379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862297795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862303315
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340862305606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340862309326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862316199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862320116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862322930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862528450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862532105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862612619
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340862616746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340862619397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862631050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862637473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862646001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862770584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340862777647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862781730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862785832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862817648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340862831325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340862835859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862837784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340862846834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340862848383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862851653
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1340862867835
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1340862869017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862871551
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340862871829
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340862874286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862884810
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340862885062
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340862892242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862906541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862917583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340862919761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862936486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862942411
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340862949143
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340862949711
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340862951414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340862951857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340862953451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863051725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863057878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863135597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863172319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340863174773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340863178910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863186091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863222989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340863230604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340863236097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340863236707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863405828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863539092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340863559557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863562453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863565150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340863572431
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340863572666
activated,editor,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.editors.CommonXmlEditor",1340863578447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340863585185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863592688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863639306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863640530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340863642538
